CTUID,CTNAME,CMAUID,CMANAME,CMATYPE,CMAPUID,PRUID,PRNAME,41110000,41310000,41510000,41190000,80110000,80210000,80410000,80420000,80490000,83510000,82310000,83310000,83220000,79910000,79970000,84120000,86610000
5350514.01,0514.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
3100130.01,0130.01,310,Saint John,B,13310,13,New Brunswick / Nouveau-Brunswick,1,0,0,0,7,1,3,3,2,2,1,0,3,4,1,1,21
9700102.00,0102.00,970,Prince George,K,59970,59,British Columbia / Colombie-Britannique,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6020580.00,0580.00,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
4620604.05,0604.05,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
4620659.09,0659.09,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1
5950010.01,0010.01,595,Thunder Bay,B,35595,35,Ontario,3,1,0,0,4,10,3,3,4,1,1,1,5,5,1,3,5
5220403.00,0403.00,522,Belleville,K,35522,35,Ontario,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,2
9250007.00,0007.00,925,Kamloops,K,59925,59,British Columbia / Colombie-Britannique,0,0,0,1,2,8,8,3,3,0,1,0,0,10,1,1,1
5350378.25,0378.25,535,Toronto,B,35535,35,Ontario,0,0,0,1,0,1,0,1,2,2,0,0,4,2,0,0,11
2050025.02,0025.02,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,0,0,0,0,3,5,4,1,1,1,0,0,1,0,0,1,10
4470011.00,0011.00,447,Drummondville,K,24447,24,Quebec / Québec,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,2
4330200.00,0200.00,433,Sherbrooke,B,24433,24,Quebec / Québec,0,0,0,0,2,0,0,0,5,0,2,0,0,2,0,0,5
5350400.04,0400.04,535,Toronto,B,35535,35,Ontario,0,0,0,0,6,1,2,0,3,3,0,1,0,0,0,0,2
9320203.00,0203.00,932,Abbotsford - Mission,B,59932,59,British Columbia / Colombie-Britannique,0,0,0,0,13,4,2,0,1,0,0,0,0,1,0,0,1
9330501.02,0501.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,1,1,2,0,0,3,0,0,0,5
9350013.02,0013.02,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,0,0,0,1,1,9,0,3,2,4,0,0,0,0,0,0,9
4620651.01,0651.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,2,1,1,0,0,1,4,0,0,0,1,0,0,2
5350194.01,0194.01,535,Toronto,B,35535,35,Ontario,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4620251.02,0251.02,462,Montréal,B,24462,24,Quebec / Québec,1,1,0,0,3,6,0,1,1,1,0,0,0,0,0,0,2
4620186.00,0186.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,1,3,0,0,0,0,2,0,0,1,2,0,0,3
5370002.01,0002.01,537,Hamilton,B,35537,35,Ontario,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5370072.02,0072.02,537,Hamilton,B,35537,35,Ontario,0,0,0,0,10,4,0,2,1,0,0,0,1,0,0,0,4
5370223.06,0223.06,537,Hamilton,B,35537,35,Ontario,0,0,0,0,0,8,0,0,0,2,0,0,1,1,0,0,2
8250206.05,0206.05,825,Calgary,B,48825,48,Alberta,0,0,0,0,5,10,4,6,4,0,0,0,4,4,0,0,1
4620868.01,0868.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,1
9330287.14,0287.14,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5350805.10,0805.10,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4080006.00,0006.00,408,Saguenay,B,24408,24,Quebec / Québec,1,0,0,1,4,14,3,1,18,2,0,0,10,2,0,0,6
0010202.02,0202.02,001,St. John's,B,10001,10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,2
9320201.02,0201.02,932,Abbotsford - Mission,B,59932,59,British Columbia / Colombie-Britannique,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,0,4
5350612.21,0612.21,535,Toronto,B,35535,35,Ontario,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,0
3200008.00,0008.00,320,Fredericton,K,13320,13,New Brunswick / Nouveau-Brunswick,0,0,0,0,9,6,0,2,9,1,0,0,9,2,1,1,14
4620222.00,0222.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9
5950005.00,0005.00,595,Thunder Bay,B,35595,35,Ontario,0,0,0,0,11,0,2,0,2,0,0,0,0,0,0,0,7
8250035.02,0035.02,825,Calgary,B,48825,48,Alberta,0,0,0,0,2,2,1,1,1,1,0,0,2,0,0,0,6
5350247.01,0247.01,535,Toronto,B,35535,35,Ontario,4,0,0,12,2,3,0,5,4,2,0,1,9,3,0,0,18
9330251.00,0251.00,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9350104.00,0104.00,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,0,0,0,0,1,0,0,0,0,5,0,0,1,0,2,0,10
5370006.00,0006.00,537,Hamilton,B,35537,35,Ontario,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
5410129.02,0129.02,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4620212.00,0212.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,1,0,2,2,2,0,0,1,0,0,0,4
2050018.00,0018.00,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,0,0,0,0,10,20,1,0,4,0,0,0,1,1,0,0,7
5350161.00,0161.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8
8350055.00,0055.00,835,Edmonton,B,48835,48,Alberta,0,0,0,0,0,2,0,0,1,0,0,1,2,1,0,0,14
5350330.00,0330.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,1,0,0,3,2,0,0,0,0,0,0,3
0010015.02,0015.02,001,St. John's,B,10001,10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,0,0,0,1,9,9,4,1,3,1,0,1,1,0,0,0,2
5050009.00,0009.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,0,4,1,0,0,2,0,0,1,0,0,0,5
5370003.02,0003.02,537,Hamilton,B,35537,35,Ontario,0,0,0,1,6,4,1,0,0,0,0,0,0,0,0,0,3
4590009.00,0009.00,459,Saint-Jean-sur-Richelieu,K,24459,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7050100.08,0100.08,705,Regina,B,47705,47,Saskatchewan,0,0,0,0,4,13,3,2,0,16,0,0,0,0,0,0,10
5350167.01,0167.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,7,0,1,0,2,0,0,0,0,0,0,0,0
9330143.04,0143.04,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
5550049.02,0049.02,555,London,B,35555,35,Ontario,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5350378.27,0378.27,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,5,0,1,1,3,0,0,1,0,0,0,6
5050134.00,0134.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,2,4,13,2,4,2,0,0,1,1,0,0,2
4080161.00,0161.00,408,Saguenay,B,24408,24,Quebec / Québec,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
5370049.00,0049.00,537,Hamilton,B,35537,35,Ontario,0,0,0,0,1,0,0,0,4,0,0,0,9,0,0,0,8
5050002.05,0002.05,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0
4620365.00,0365.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,2,4,0,0,33,2,0,0,1,0,0,0,1
5370200.00,0200.00,537,Hamilton,B,35537,35,Ontario,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,10
5350312.02,0312.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2
5350282.00,0282.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,5
5350304.05,0304.05,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2
4080102.00,0102.00,408,Saguenay,B,24408,24,Quebec / Québec,0,0,0,0,2,3,0,0,3,1,0,0,2,0,0,0,2
9330403.01,0403.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,6
6020130.02,0130.02,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,4,2,0,2,1,3,0,0,2,0,0,0,2
8250050.10,0050.10,825,Calgary,B,48825,48,Alberta,0,0,0,0,1,2,5,0,0,1,0,0,0,1,0,0,2
5370070.00,0070.00,537,Hamilton,B,35537,35,Ontario,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
6020035.00,0035.00,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,10
8350005.05,0005.05,835,Edmonton,B,48835,48,Alberta,0,0,0,1,1,4,3,2,2,1,0,0,3,1,0,0,4
4620521.06,0521.06,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
4620684.05,0684.05,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0
2050131.04,0131.04,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,0,0,0,0,13,5,2,1,1,3,0,1,1,1,0,2,1
4620158.00,0158.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,5,0,1,4,15,3,0,0,3,2,0,0,1
4620430.00,0430.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,6,10,3,1,11,4,0,0,1,0,1,0,3
6020570.00,0570.00,602,Winnipeg,B,46602,46,Manitoba,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,7
5050151.04,0151.04,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,1,0,0,0,1,4,6,1,2,3,0,0,2,3,0,0,4
5350222.01,0222.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,4,0,2,0,0,0,2,0,2,4,0,0,4
4620382.01,0382.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
5350093.00,0093.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,32,24,2,2,10,1,0,0,4,1,0,0,13
4500009.00,0009.00,450,Granby,K,24450,24,Quebec / Québec,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4
7250017.00,0017.00,725,Saskatoon,B,47725,47,Saskatchewan,0,0,0,0,19,1,1,1,5,3,1,0,0,2,0,3,8
5350201.00,0201.00,535,Toronto,B,35535,35,Ontario,0,0,0,1,7,5,0,0,0,1,0,0,0,2,0,0,4
8250204.01,0204.01,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2
4620688.02,0688.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
5350501.02,0501.02,535,Toronto,B,35535,35,Ontario,0,0,0,1,8,2,2,0,6,0,0,0,1,2,0,1,1
5290009.02,0009.02,529,Peterborough,B,35529,35,Ontario,0,0,0,0,97,1,0,1,2,0,0,0,6,0,0,0,7
4620268.01,0268.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,5,2,1,0,2,1,0,0,1,1,0,1,1
5410016.00,0016.00,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,0,0,0,1,15,3,5,3,5,1,3,0,10,0,0,2,10
5350528.31,0528.31,535,Toronto,B,35535,35,Ontario,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,4
5210003.00,0003.00,521,Kingston,B,35521,35,Ontario,0,0,0,0,4,0,3,0,3,2,0,0,2,1,0,3,4
7050024.00,0024.00,705,Regina,B,47705,47,Saskatchewan,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5
5430102.00,0102.00,543,Brantford,B,35543,35,Ontario,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2
5550018.00,0018.00,555,London,B,35555,35,Ontario,0,0,0,0,2,2,0,2,2,2,2,0,4,1,0,1,9
9330054.02,0054.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,5
5050015.00,0015.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,11,4,3,0,2,0,0,0,6,0,0,2,20
5350276.01,0276.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,8,2,1,6,1,0,0,1,1,0,0,16
5350043.00,0043.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,2,0,1,3,2,0,0,2,1,0,0,3
5390005.00,0005.00,539,St. Catharines - Niagara,B,35539,35,Ontario,7,0,0,10,24,24,6,3,21,9,3,0,53,14,1,1,25
5430002.03,0002.03,543,Brantford,B,35543,35,Ontario,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3050011.00,0011.00,305,Moncton,B,13305,13,New Brunswick / Nouveau-Brunswick,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3
5410111.06,0111.06,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4620792.00,0792.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,1
4620157.00,0157.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,4,1,4,2,0,0,0,1,1,0,0,5
4620257.00,0257.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,1,0,1,0,2,0,0,3,1,0,0,0
8350001.01,0001.01,835,Edmonton,B,48835,48,Alberta,1,0,0,4,7,11,14,1,18,0,0,1,10,7,0,0,13
9350100.00,0100.00,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1
5350562.08,0562.08,535,Toronto,B,35535,35,Ontario,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,5
5590013.00,0013.00,559,Windsor,B,35559,35,Ontario,2,0,0,0,19,8,0,3,4,1,0,0,5,2,0,0,7
5410002.09,0002.09,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,0,0,0,0,1,3,0,0,0,3,0,0,1,0,0,0,1
5950008.00,0008.00,595,Thunder Bay,B,35595,35,Ontario,0,0,0,0,1,6,3,1,0,0,0,0,2,0,0,0,9
5320012.00,0012.00,532,Oshawa,B,35532,35,Ontario,0,0,0,1,18,9,7,3,8,0,0,0,3,1,0,0,4
8250076.04,0076.04,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,2,1,1,0,3,0,0,0,0,0,0,2
5590100.01,0100.01,559,Windsor,B,35559,35,Ontario,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5390242.01,0242.01,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,0,3,2,3,4,6,2,0,0,6,6,1,0,13
5350412.11,0412.11,535,Toronto,B,35535,35,Ontario,0,0,0,3,1,5,5,0,1,1,0,0,1,5,1,0,2
4620630.01,0630.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,5,2,3,12,2,0,0,1,2,0,0,1
5350576.16,0576.16,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,2
4620687.06,0687.06,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,3,1,0,5,5,0,0,0,1,0,0,0
5050700.03,0700.03,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4
5370205.01,0205.01,537,Hamilton,B,35537,35,Ontario,0,0,0,0,1,2,0,3,1,1,0,1,1,0,0,0,2
5290101.00,0101.00,529,Peterborough,B,35529,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7050025.01,0025.01,705,Regina,B,47705,47,Saskatchewan,0,0,0,0,4,1,3,1,1,2,1,0,2,3,0,0,8
8300010.00,0010.00,830,Red Deer,K,48830,48,Alberta,4,0,0,7,31,46,34,23,46,16,1,5,50,25,5,5,33
8350078.08,0078.08,835,Edmonton,B,48835,48,Alberta,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
9250005.01,0005.01,925,Kamloops,K,59925,59,British Columbia / Colombie-Britannique,0,0,0,1,2,1,1,0,1,6,0,0,3,0,1,0,5
5050141.15,0141.15,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8350001.03,0001.03,835,Edmonton,B,48835,48,Alberta,0,0,0,0,2,15,2,4,2,2,0,0,1,3,0,0,3
5350378.08,0378.08,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
5950004.00,0004.00,595,Thunder Bay,B,35595,35,Ontario,0,1,0,1,0,2,0,0,1,1,0,0,0,1,0,0,5
5050820.00,0820.00,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,0,0,0,1,0,3,0,0,5,3,0,0,0,1,0,0,2
9700022.00,0022.00,970,Prince George,K,59970,59,British Columbia / Colombie-Britannique,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
4620462.02,0462.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0
4620198.00,0198.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,1,0,8,2,0,1,1,0,0,4,0,0,0,2
5350811.00,0811.00,535,Toronto,B,35535,35,Ontario,7,1,0,14,12,7,6,3,4,7,2,0,12,12,0,1,14
5350354.00,0354.00,535,Toronto,B,35535,35,Ontario,0,0,0,1,20,4,0,0,2,1,0,0,0,0,0,0,4
9330163.07,0163.07,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,5,1,0,0,0,1,0,0,1,3,0,0,5
5410140.01,0140.01,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6
5350034.01,0034.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,3,3,0,4,0,0,0,6,1,0,0,2
9330187.11,0187.11,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,0,0,0,2,3,1,0,3,1,0,0,1,2,0,0,5
9330185.21,0185.21,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,2,7,7,2,0,4,1,0,0,3,1,0,0,3
9350180.02,0180.02,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,0,6
8300001.01,0001.01,830,Red Deer,K,48830,48,Alberta,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
4620203.00,0203.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0
5050022.00,0022.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,1,6,3,0,0,0,1,0,1,4,1,0,0,10
4620703.02,0703.02,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,2,17,3,10,4,1,0,0,0,2,1,0,3
7250005.00,0005.00,725,Saskatoon,B,47725,47,Saskatchewan,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,15
8250077.28,0077.28,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8100100.02,0100.02,810,Lethbridge,K,48810,48,Alberta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2
5350411.16,0411.16,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4620217.00,0217.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,6
5350096.00,0096.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,5,2,1,0,2,3,0,0,1,0,0,0,7
5350516.46,0516.46,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9330185.19,0185.19,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4210112.02,0112.02,421,Québec,B,24421,24,Quebec / Québec,0,0,0,1,0,2,2,0,4,0,0,0,0,0,0,0,0
5220301.00,0301.00,522,Belleville,K,35522,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
5350273.01,0273.01,535,Toronto,B,35535,35,Ontario,0,0,0,1,9,2,0,2,7,3,0,1,12,3,0,0,13
5800160.00,0160.00,580,Greater Sudbury / Grand Sudbury,B,35580,35,Ontario,0,0,0,0,2,2,0,0,0,2,0,0,1,0,2,0,7
5050035.00,0035.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,3,3,2,3,9,2,0,0,3,1,0,0,5
5370007.00,0007.00,537,Hamilton,B,35537,35,Ontario,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
8350005.02,0005.02,835,Edmonton,B,48835,48,Alberta,0,0,0,0,4,2,0,0,1,3,0,0,0,1,0,0,3
7250004.00,0004.00,725,Saskatoon,B,47725,47,Saskatchewan,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,12
8250028.00,0028.00,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2
5800131.00,0131.00,580,Greater Sudbury / Grand Sudbury,B,35580,35,Ontario,0,0,0,0,0,0,2,0,3,2,0,0,0,2,0,1,4
6020590.03,0590.03,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,1,1,2,0,2,0,0,0,0,5,0,3,10
4500005.00,0005.00,450,Granby,K,24450,24,Quebec / Québec,0,0,0,0,12,4,12,1,15,2,0,0,5,5,0,0,15
4080167.00,0167.00,408,Saguenay,B,24408,24,Quebec / Québec,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
4620327.00,0327.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,3
4620101.01,0101.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1
4620590.02,0590.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,2,1,0,3,2,0,0,0,0,0,0,1
5390016.02,0016.02,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
8250076.06,0076.06,825,Calgary,B,48825,48,Alberta,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,2
5350411.26,0411.26,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5050170.03,0170.03,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,0,3,1,0,0,6,0,0,0,1,0,0,5
4620852.02,0852.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9330187.07,0187.07,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5350159.01,0159.01,535,Toronto,B,35535,35,Ontario,0,0,0,1,1,2,0,2,1,0,0,0,0,0,0,0,7
5350124.00,0124.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,28,16,7,6,18,3,0,1,12,7,0,1,9
5390303.00,0303.00,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4620270.00,0270.00,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,1,3,2,0,6,3,0,0,3,0,0,0,8
5390112.00,0112.00,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,4
4620151.00,0151.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5350202.00,0202.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2
9330182.04,0182.04,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8050005.01,0005.01,805,Medicine Hat,K,48805,48,Alberta,0,0,0,0,3,3,2,3,1,1,1,0,1,3,0,0,1
5620006.00,0006.00,562,Sarnia,K,35562,35,Ontario,0,0,0,0,43,0,2,7,0,0,0,0,6,3,0,0,7
8300006.00,0006.00,830,Red Deer,K,48830,48,Alberta,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1
7250021.02,0021.02,725,Saskatoon,B,47725,47,Saskatchewan,0,0,0,0,2,8,1,2,2,2,1,0,0,1,0,0,12
8350021.00,0021.00,835,Edmonton,B,48835,48,Alberta,0,0,0,1,1,1,3,0,6,1,0,0,5,1,1,0,9
6020031.00,0031.00,602,Winnipeg,B,46602,46,Manitoba,0,0,0,4,2,0,3,2,1,0,0,0,1,2,0,0,4
8250001.26,0001.26,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5350452.02,0452.02,535,Toronto,B,35535,35,Ontario,0,0,0,1,5,3,3,0,7,2,0,0,7,1,0,0,5
4620826.08,0826.08,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,5,1,0,3,2,0,0,1,1,0,0,1
5370215.00,0215.00,537,Hamilton,B,35537,35,Ontario,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0
6020531.00,0531.00,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,6,7,2,1,1,2,0,0,4,1,0,0,9
5750007.00,0007.00,575,North Bay,K,35575,35,Ontario,0,0,0,0,11,1,10,0,4,1,0,0,3,1,0,0,8
5350810.03,0810.03,535,Toronto,B,35535,35,Ontario,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0
9300013.00,0013.00,930,Chilliwack,K,59930,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8250077.25,0077.25,825,Calgary,B,48825,48,Alberta,0,0,0,0,2,3,1,1,0,0,0,0,0,2,0,0,0
